"region","supplysector","tranSubsector","year","sce","base.service"
"Canada","trn_pass_urban","Cycle",2005,"CORE",1745
"Canada","trn_pass_urban","Cycle",2010,"CORE",1840
"Canada","trn_pass_urban","Cycle",2015,"CORE",1935
"Canada","trn_pass_urban","Cycle",2021,"CORE",2067
"Canada","trn_pass_urban","Passenger Rail",1975,"CORE",2948.72811756129
"Canada","trn_pass_urban","Passenger Rail",1990,"CORE",4904.70122157471
"Canada","trn_pass_urban","Passenger Rail",2005,"CORE",6389.70333053366
"Canada","trn_pass_urban","Passenger Rail",2010,"CORE",6599.51355351505
"Canada","trn_pass_urban","Passenger Rail",2015,"CORE",7907.45365317226
"Canada","trn_pass_urban","Passenger Rail",2021,"CORE",7681.35428302264
"Canada","trn_pass_urban","Walk",1975,"CORE",3739
"Canada","trn_pass_urban","Walk",1990,"CORE",4469
"Canada","trn_pass_urban","Walk",2005,"CORE",5206
"Canada","trn_pass_urban","Walk",2010,"CORE",5488
"Canada","trn_pass_urban","Walk",2015,"CORE",5774
"Canada","trn_pass_urban","Walk",2021,"CORE",6166
"Canada","trn_pass_road_urban","Bus",1975,"CORE",25142.08611979
"Canada","trn_pass_road_urban","Bus",1990,"CORE",28534.017604235
"Canada","trn_pass_road_urban","Bus",2005,"CORE",38418.9009010599
"Canada","trn_pass_road_urban","Bus",2010,"CORE",42175.9016094353
"Canada","trn_pass_road_urban","Bus",2015,"CORE",43431.0914260296
"Canada","trn_pass_road_urban","Bus",2021,"CORE",40579.0756030157
"Canada","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",1949.89406620578
"Canada","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",2171.71788293712
"Canada","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",2933.7615465091
"Canada","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",3347.4367373623
"Canada","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",3532.66936671511
"Canada","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",3433.93555545229
"Canada","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",159641.44576331
"Canada","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",177924.074943317
"Canada","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",240327.362571261
"Canada","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",274200.024893829
"Canada","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",289522.596035653
"Canada","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",281509.576707914
"Canada","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",91756.2585806695
"Canada","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",102264.366037821
"Canada","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",138131.567211434
"Canada","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",157602.150621928
"Canada","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",166410.979544624
"Canada","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",161807.187796145
"Central America and Caribbean","trn_pass_urban","Cycle",1975,"CORE",13745
"Central America and Caribbean","trn_pass_urban","Cycle",1990,"CORE",18339
"Central America and Caribbean","trn_pass_urban","Cycle",2005,"CORE",23258
"Central America and Caribbean","trn_pass_urban","Cycle",2010,"CORE",24795
"Central America and Caribbean","trn_pass_urban","Cycle",2015,"CORE",26357
"Central America and Caribbean","trn_pass_urban","Cycle",2021,"CORE",28078
"Central America and Caribbean","trn_pass_urban","Passenger Rail",1975,"CORE",91.8921695305983
"Central America and Caribbean","trn_pass_urban","Passenger Rail",1990,"CORE",159.302471052112
"Central America and Caribbean","trn_pass_urban","Passenger Rail",2005,"CORE",177.981444614247
"Central America and Caribbean","trn_pass_urban","Passenger Rail",2010,"CORE",416.613144559659
"Central America and Caribbean","trn_pass_urban","Passenger Rail",2015,"CORE",601.516116971285
"Central America and Caribbean","trn_pass_urban","Passenger Rail",2021,"CORE",564.245951004623
"Central America and Caribbean","trn_pass_urban","Walk",1975,"CORE",43796
"Central America and Caribbean","trn_pass_urban","Walk",1990,"CORE",58435
"Central America and Caribbean","trn_pass_urban","Walk",2005,"CORE",74111
"Central America and Caribbean","trn_pass_urban","Walk",2010,"CORE",79010
"Central America and Caribbean","trn_pass_urban","Walk",2015,"CORE",83987
"Central America and Caribbean","trn_pass_urban","Walk",2021,"CORE",89471
"Central America and Caribbean","trn_pass_road_urban","Bus",1975,"CORE",16263.0607369687
"Central America and Caribbean","trn_pass_road_urban","Bus",1990,"CORE",23338.1395822333
"Central America and Caribbean","trn_pass_road_urban","Bus",2005,"CORE",40940.5792250173
"Central America and Caribbean","trn_pass_road_urban","Bus",2010,"CORE",45977.5280722286
"Central America and Caribbean","trn_pass_road_urban","Bus",2015,"CORE",51378.8071673499
"Central America and Caribbean","trn_pass_road_urban","Bus",2021,"CORE",59187.8658765075
"Central America and Caribbean","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",4693.43785551444
"Central America and Caribbean","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",6738.37874299065
"Central America and Caribbean","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",11815.000484003
"Central America and Caribbean","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",13770.3850938089
"Central America and Caribbean","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",15961.0012480393
"Central America and Caribbean","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",19288.7752276461
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",17595.4115208234
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",25354.7080223516
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",44399.9468233254
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",51765.0759136596
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",60048.3317689254
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",72450.8882203394
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",3298.35659843513
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",4766.95114733524
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",8339.15413946994
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",9724.51655244929
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",11275.5184043187
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",13593.3353741299
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",3611.63374494779
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",5179.40169194125
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",9085.09056912203
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",10590.7788692899
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",12336.9263968606
"Central America and Caribbean","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",14881.8107014883
"Central Asia","trn_pass_urban","Cycle",1975,"CORE",14413
"Central Asia","trn_pass_urban","Cycle",1990,"CORE",19477
"Central Asia","trn_pass_urban","Cycle",2005,"CORE",21770
"Central Asia","trn_pass_urban","Cycle",2010,"CORE",23132
"Central Asia","trn_pass_urban","Cycle",2015,"CORE",24882
"Central Asia","trn_pass_urban","Cycle",2021,"CORE",27085
"Central Asia","trn_pass_urban","Passenger Rail",1975,"CORE",23127.1849991394
"Central Asia","trn_pass_urban","Passenger Rail",1990,"CORE",21506.1801431077
"Central Asia","trn_pass_urban","Passenger Rail",2005,"CORE",12344.7342789142
"Central Asia","trn_pass_urban","Passenger Rail",2010,"CORE",13165.6925742614
"Central Asia","trn_pass_urban","Passenger Rail",2015,"CORE",13909.3861895542
"Central Asia","trn_pass_urban","Passenger Rail",2021,"CORE",14784.0173662392
"Central Asia","trn_pass_urban","Walk",1975,"CORE",40359
"Central Asia","trn_pass_urban","Walk",1990,"CORE",54243
"Central Asia","trn_pass_urban","Walk",2005,"CORE",60349
"Central Asia","trn_pass_urban","Walk",2010,"CORE",64160
"Central Asia","trn_pass_urban","Walk",2015,"CORE",68898
"Central Asia","trn_pass_urban","Walk",2021,"CORE",74768
"Central Asia","trn_pass_road_urban","Bus",1975,"CORE",34650.0222431882
"Central Asia","trn_pass_road_urban","Bus",1990,"CORE",72300.9337833797
"Central Asia","trn_pass_road_urban","Bus",2005,"CORE",50010.8131949084
"Central Asia","trn_pass_road_urban","Bus",2010,"CORE",68994.3470172706
"Central Asia","trn_pass_road_urban","Bus",2015,"CORE",99493.8040491711
"Central Asia","trn_pass_road_urban","Bus",2021,"CORE",193348.435407801
"Central Asia","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",18571.9023470066
"Central Asia","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",24288.0814650951
"Central Asia","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",16316.5617450359
"Central Asia","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",21507.0274527714
"Central Asia","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",26287.056882527
"Central Asia","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",34689.8732991878
"Central Asia","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",75235.6535637814
"Central Asia","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",91238.2581287223
"Central Asia","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",60198.8265095938
"Central Asia","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",79687.502919603
"Central Asia","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",96366.9425522524
"Central Asia","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",131250.121427466
"Central Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",9365.84039087602
"Central Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",11501.8600253896
"Central Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",7596.00561005681
"Central Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",10055.3737535245
"Central Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",12184.8174535705
"Central Asia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",16605.001747427
"Central Asia","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",0
"Central Asia","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",254.792743655889
"Central Asia","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",190.017735353254
"Central Asia","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",246.323719010315
"Central Asia","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",364.792660997521
"Central Asia","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",510.40868813226
"China","trn_pass_urban","Cycle",1975,"CORE",645836
"China","trn_pass_urban","Cycle",1990,"CORE",814259
"China","trn_pass_urban","Cycle",2005,"CORE",921039
"China","trn_pass_urban","Cycle",2010,"CORE",951608
"China","trn_pass_urban","Cycle",2015,"CORE",983753
"China","trn_pass_urban","Cycle",2021,"CORE",1006462
"China","trn_pass_urban","Passenger Rail",1975,"CORE",35347.5794919297
"China","trn_pass_urban","Passenger Rail",1990,"CORE",76798.6143480869
"China","trn_pass_urban","Passenger Rail",2005,"CORE",355595.93339442
"China","trn_pass_urban","Passenger Rail",2010,"CORE",559420.100847596
"China","trn_pass_urban","Passenger Rail",2015,"CORE",870708.718049007
"China","trn_pass_urban","Passenger Rail",2021,"CORE",1304607.54894127
"China","trn_pass_urban","Walk",1975,"CORE",162877
"China","trn_pass_urban","Walk",1990,"CORE",205433
"China","trn_pass_urban","Walk",2005,"CORE",232501
"China","trn_pass_urban","Walk",2010,"CORE",240223
"China","trn_pass_urban","Walk",2015,"CORE",248358
"China","trn_pass_urban","Walk",2021,"CORE",254085
"China","trn_pass_road_urban","Bus",1975,"CORE",195507.222079038
"China","trn_pass_road_urban","Bus",1990,"CORE",347977.598095013
"China","trn_pass_road_urban","Bus",2005,"CORE",1937528.08216081
"China","trn_pass_road_urban","Bus",2010,"CORE",3005933.32330422
"China","trn_pass_road_urban","Bus",2015,"CORE",4687510.33684649
"China","trn_pass_road_urban","Bus",2021,"CORE",5649709.84299118
"China","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",86534.7184976699
"China","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",193105.557838929
"China","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",827208.130627828
"China","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",1246457.07893939
"China","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",1885223.92767507
"China","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",2524937.88921308
"China","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",23052.180685091
"China","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",42975.7883827568
"China","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",222834.947591309
"China","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",331174.078156524
"China","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",498884.536209348
"China","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",585094.416551262
"China","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",5892.55667798717
"China","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",11083.5218809928
"China","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",56136.2540500483
"China","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",82672.9323192302
"China","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",122237.734939275
"China","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",142844.645318726
"China","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",6631.85096656705
"China","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",12551.2012903312
"China","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",65922.3496863369
"China","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",105917.794262102
"China","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",171703.753930059
"China","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",214272.954531926
"Colombia","trn_pass_urban","Cycle",1975,"CORE",7197
"Colombia","trn_pass_urban","Cycle",1990,"CORE",10026
"Colombia","trn_pass_urban","Cycle",2005,"CORE",12984
"Colombia","trn_pass_urban","Cycle",2010,"CORE",13782
"Colombia","trn_pass_urban","Cycle",2015,"CORE",14491
"Colombia","trn_pass_urban","Cycle",2021,"CORE",15843
"Colombia","trn_pass_urban","Passenger Rail",1975,"CORE",9.88457904915472
"Colombia","trn_pass_urban","Passenger Rail",1990,"CORE",17.259487693847
"Colombia","trn_pass_urban","Passenger Rail",2005,"CORE",81.7822244819895
"Colombia","trn_pass_urban","Passenger Rail",2010,"CORE",101.953784643974
"Colombia","trn_pass_urban","Passenger Rail",2015,"CORE",159.791458521733
"Colombia","trn_pass_urban","Passenger Rail",2021,"CORE",154.404147907263
"Colombia","trn_pass_urban","Walk",1975,"CORE",22934
"Colombia","trn_pass_urban","Walk",1990,"CORE",31948
"Colombia","trn_pass_urban","Walk",2005,"CORE",41374
"Colombia","trn_pass_urban","Walk",2010,"CORE",43918
"Colombia","trn_pass_urban","Walk",2015,"CORE",46175
"Colombia","trn_pass_urban","Walk",2021,"CORE",50484
"Colombia","trn_pass_road_urban","Bus",1975,"CORE",11316.9331997823
"Colombia","trn_pass_road_urban","Bus",1990,"CORE",19830.1447187062
"Colombia","trn_pass_road_urban","Bus",2005,"CORE",24086.7579737633
"Colombia","trn_pass_road_urban","Bus",2010,"CORE",26479.0764343991
"Colombia","trn_pass_road_urban","Bus",2015,"CORE",37640.5924079887
"Colombia","trn_pass_road_urban","Bus",2021,"CORE",45723.9138061801
"Colombia","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",3266.04568960811
"Colombia","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",5701.90500351687
"Colombia","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",6565.73925141964
"Colombia","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",7002.93188509358
"Colombia","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",10612.5686346277
"Colombia","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",14179.6335424777
"Colombia","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",12226.6424511356
"Colombia","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",21437.1609999012
"Colombia","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",26258.931745424
"Colombia","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",30254.0190795353
"Colombia","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",44535.5587265738
"Colombia","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",56291.9249744495
"Colombia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",2289.28270160119
"Colombia","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",4020.19288620335
"Colombia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",5033.22655694811
"Colombia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",5944.91423371861
"Colombia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",8672.23582900534
"Colombia","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",10762.5457284791
"Colombia","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",2514.32695338859
"Colombia","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",4422.90313783851
"Colombia","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",5664.95091330937
"Colombia","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",6858.70630294273
"Colombia","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",9916.89166387191
"Colombia","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",12082.5932905275
"EU-12","trn_pass_urban","Cycle",1975,"CORE",15425
"EU-12","trn_pass_urban","Cycle",1990,"CORE",16614
"EU-12","trn_pass_urban","Cycle",2005,"CORE",16010
"EU-12","trn_pass_urban","Cycle",2010,"CORE",15802
"EU-12","trn_pass_urban","Cycle",2015,"CORE",15616
"EU-12","trn_pass_urban","Cycle",2021,"CORE",15360
"EU-12","trn_pass_urban","Passenger Rail",1975,"CORE",27108.5308162674
"EU-12","trn_pass_urban","Passenger Rail",1990,"CORE",44132.5507810552
"EU-12","trn_pass_urban","Passenger Rail",2005,"CORE",33543.4717722721
"EU-12","trn_pass_urban","Passenger Rail",2010,"CORE",30245.4081134424
"EU-12","trn_pass_urban","Passenger Rail",2015,"CORE",28442.5797663622
"EU-12","trn_pass_urban","Passenger Rail",2021,"CORE",31996.9434390327
"EU-12","trn_pass_urban","Walk",1975,"CORE",46277
"EU-12","trn_pass_urban","Walk",1990,"CORE",49844
"EU-12","trn_pass_urban","Walk",2005,"CORE",48030
"EU-12","trn_pass_urban","Walk",2010,"CORE",47406
"EU-12","trn_pass_urban","Walk",2015,"CORE",46850
"EU-12","trn_pass_urban","Walk",2021,"CORE",46081
"EU-12","trn_pass_road_urban","Bus",1975,"CORE",49769.7026814195
"EU-12","trn_pass_road_urban","Bus",1990,"CORE",62396.9387334688
"EU-12","trn_pass_road_urban","Bus",2005,"CORE",92372.9296101317
"EU-12","trn_pass_road_urban","Bus",2010,"CORE",111837.341868358
"EU-12","trn_pass_road_urban","Bus",2015,"CORE",116981.942037705
"EU-12","trn_pass_road_urban","Bus",2021,"CORE",150916.750316146
"EU-12","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",16780.4861802514
"EU-12","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",21449.8805484916
"EU-12","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",29772.109387811
"EU-12","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",36688.1900648645
"EU-12","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",39298.9815513982
"EU-12","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",51642.3704578483
"EU-12","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",160260.833453463
"EU-12","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",201604.933650864
"EU-12","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",300307.078878571
"EU-12","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",373435.548573963
"EU-12","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",397771.405000092
"EU-12","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",526152.006856771
"EU-12","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",2265.60860565482
